player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Shabazz Napier,0.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,0.0
Dion Waiters,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0
Stanley Johnson,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Michael Beasley,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Jerami Grant,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Cristiano Felicio,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
Jeff Green,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Jaron Blossomgame,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Chandler Hutchison,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Gorgui Dieng,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Alex Poythress,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Greg Monroe,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Quincy Acy,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Josh Okogie,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jonah Bolden,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jon Leuer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Lance Thomas,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Dragan Bender,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Salah Mejri,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Johnathan Motley,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Dorian Finney-Smith,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
T.J. Leaf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Treveon Graham,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Devonte' Graham,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
Cameron Payne,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
Frank Mason,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
T.J. McConnell,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
Shaun Livingston,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
Delon Wright,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Pat Connaughton,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Tyrone Wallace,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Channing Frye,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Bruce Brown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
